Date,AI version, Board shape, Initial board, Move History, Winner
Tue Jul 11 2017 11:11:31 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053154025122035163032121062123042152031126073120041150040164055115013175074103036156076161017171014137011102047130066112057105027116000110045124051177006146070107001167072160004165,1
Tue Jul 11 2017 11:11:31 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053152035163073154061132055123012136041131021130024165076115022151026137040146017114013156045101042171005174025110011116050160067166004102003120000164072162075177007106070157027047,0
Tue Jul 11 2017 11:11:31 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132023152045135026113024125022116006114031120062151030141004161070153063103060107021173015140071172054146036165047105050112011155076157066137074102056110001177067164000175027117,1
Tue Jul 11 2017 11:11:31 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042154065122025124023152032131062116045176030113063121002146020115047161060155006110064141053156017136037174067105026114004151072112050166035157003101073177011171070127000175040107,0
Tue Jul 11 2017 11:11:32 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125042154016141055115064166023114013106035107032104051161060152050136062121031103005173026112027117011102047120045146010137001140056130076100053163022167072171070157075177065174,1
Tue Jul 11 2017 11:11:32 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042152035132031122011120040136053145062161046171025114055102026112064165016147013107051124021127004141037103030156017150075166070160054176063173023105072115006174001110057167077100,1
Tue Jul 11 2017 11:11:32 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035145056122032126054131011112021153036123062137025141017114015146013124055142057167066120040147030106027152063102077173010104074151065176075164050160061170071100003172016101005107,0
Tue Jul 11 2017 11:11:32 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042152024141053154062125031132064175035165063115051136055160076146023140050122070172026137006166077104073145011171030113047167027114003117061112007157016174005121056101002000020110,0
Tue Jul 11 2017 11:11:32 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035123022145055121024125011136031132037142016130054156046164040126041110073107053150012114047101051166077161015127020176065106071157067160002152062103070175063172004100074105017113,1
Tue Jul 11 2017 11:11:33 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132023152041130042114062172024125071163031135005122050170054115012120051111000121064103002175026127010174017160013173004106007136046155066140045147061165076156067101057177016137,1
Tue Jul 11 2017 11:11:33 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132021152024110042135046163031120061141073122040125051150060145016174023114026147003130011102055166062164013112057136000115037107004127075105054167017171072170056177076106001165,1
Tue Jul 11 2017 11:11:33 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132021152035154042125062141024172050126051114036146063140030131045165015110064123057161073171013103037156022105067117055174076147027111075116007102012166077106000160070104001120,0
Tue Jul 11 2017 11:11:33 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132022152042154045156025124023113064151050155035162003112011114046101004110061160072163000140073165041126067105036121015116071157031120037177066147030106027117007176002175074170,T
Tue Jul 11 2017 11:11:33 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132023152053124025115014135051103041160036131020146056122012137050140004162054102063145047155006121066172061127001167057113073171017165076174077105064100026116010111030175007070,0
Tue Jul 11 2017 11:11:33 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125053114016126004123013154035103064105017122011142041155056152061121012174031166002132065100010120062145036170063151077172040127050146071147057167006101075137073160030107015176,1
Tue Jul 11 2017 11:11:33 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035123022121042145024125036146011147012103020130040141052161055132053150014165001113010115016162031100075105072151057127004102071170026154017160056163064167074176037166077106007173,1
Tue Jul 11 2017 11:11:34 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053154065164035152063172051150062132061136022171042111025176024113012114045121066103070160055177067173074156041123057147002131020101010175005140027130016126017115000146006137004107,1
Tue Jul 11 2017 11:11:34 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035125024145055123022121013112046147015104037136057165026114075132042156011103031130066167054152077110041116001102053151007140060117050164073161062171020163074176070100072005106027,0
Tue Jul 11 2017 11:11:34 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125035145026113054153023115063117027112007152051114004105022165055103036156016147002164067161041132074162072173021131040101042176066137057111046106010130060150075120077171070100,T
Tue Jul 11 2017 11:11:34 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125042132026151041116023127035152017115053154063131022162045161030165013146070137064160057107050173066111074172021114071176055110001167006112077140000104020136003105047102075156,0
Tue Jul 11 2017 11:11:34 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042152024141053164051145061122032123021111054135012160056155066114073167004115036165025170000163031102057116071127046113076126062150077120017175006107010101030147040103037174005172,1
Tue Jul 11 2017 11:11:34 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024123012145056125053167026162035122042102063164011120054141073172051171040115070132004114055175003117052165001160057147050105021131013161036110000166030116046137077176007106027174,0
Tue Jul 11 2017 11:11:35 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053154025124015122042152055123051166035161011121062132010150013131070106065176063172020136056145060140077114073112074175002146027164071137057141026117016147067103030105007100001004,0
Tue Jul 11 2017 11:11:35 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053154045136035142064124032122051125021123037163056174052161013167062172041103014131070110060150055126073127071166030105012165004120015140075102047146057106000176007117077116001111,0
Tue Jul 11 2017 11:11:35 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053152024154061135036142055163051150062123041125022145015111072156060131032116065175030127076174014120000173017106021102001112040126046170013147003110067177037107066157064171004105,1
Tue Jul 11 2017 11:11:35 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132022152042154061170045156063141051121071123036146010126035125040173064155024131050113037147067111017116006130014115065175004107012166060100001120057172074127077105003176062102,1
Tue Jul 11 2017 11:11:35 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053154065132035176055163072145024123046137057164013126036147031127074162073122012102025121066177051140075101017156052161011110030120003141042114070116004105060150015106067107000171,1
Tue Jul 11 2017 11:11:36 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132022152024135042114036154025146061147055164015170074116051123005121026162017175031104076127066120037106063156007150045177011101010100012173030165057141067113003140072171002060,0
Tue Jul 11 2017 11:11:36 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132025135026136047154055116014117027146021103007142045163041124064166073157056151013165067162071175076122015150011106004137040123005110052131002101020161030112070172074177060000,0
Tue Jul 11 2017 11:11:36 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024123052155012135025115045161022121066103006153042165013104011110000105046132020154063137016167002114062164070107047131071156057136077160072101026127050176030140075141051173017174,1
Tue Jul 11 2017 11:11:36 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125053154026114045132063156036164042131062116041152022173072171074146047165020112021123013135075130076102006151055137050166011107070160077157027167003100010140005115061104017101,1
Tue Jul 11 2017 11:11:36 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035125053132022112016155023145021115046152002147054164061151013101036170056127062137042120011173024100065176072131026157010103074117067166006104005171030163040177050114007175041160,1
Tue Jul 11 2017 11:11:36 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053152042132021155062161023141054112066122051130070177013165050114002111003131056160001163025147045171075176040100024115057110035126036120027146072164073105004106007117074137067116,1
Tue Jul 11 2017 11:11:37 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053154065122035163011176073152045174024155042125075100023141036114013103032156005172050162002127020130064121051161060131057101047116007146066171012115026110040106004170017167077037,0
Tue Jul 11 2017 11:11:37 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035145052126036122023125021137055165046157047153024114054162017127075161067132071166064107015177031156004120012101013176010173063111070130040116002174042172005100151060141050106103,1
Tue Jul 11 2017 11:11:37 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035145056146054124032167047142025164052141040136015105006114026107074161037163072165076151060123071170012131066101022116027173030162021120055150075110053177013103057111002104000117,1
Tue Jul 11 2017 11:11:37 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125053152042114062151031154061173023132016135072126074170064106017163060120015141040136022113027121047130002111004105000103055137010107046157050101012171045156065175076166077167,1
Tue Jul 11 2017 11:11:37 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125053154045132022152064112051114023165004163041121055166056135073113003115036146047150016105075137057102031142026174061177010172062117071160001130011167076127007120000140006170,1
Tue Jul 11 2017 11:11:38 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053152024145035154042126064141032175062114030163074121065155015151012123013102022101056167050116057160040161017176072110025127046120077166031147006107005104037170071173011100003136,1
Tue Jul 11 2017 11:11:38 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024145053114055132035154063136026166065146067173022164031111013176015104062106016156047161071125052121060142020117075170023130037110040112077157002150000101007172027174005141003051,1
Tue Jul 11 2017 11:11:38 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035125053136026132016114023152041127051121046137042150030156024113066157003104010147005122012155015161070117045101011131067102065177000174075176020106007164054172071140073163062160,1
Tue Jul 11 2017 11:11:38 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053152035123061155045163062146065124012141073172047154032166050170014142074122025164051102071113075160040116003130011105077126015121027176020136056104006110000167031117007101057137,1
Tue Jul 11 2017 11:11:38 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132023114021141024145051122012111050110054103005165002113000115056155064135004152016153066175030117001131026161060177071157062172027163067137040125073170020174047106007176046136,0
Tue Jul 11 2017 11:11:38 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132025155021142023122031124066140012101041126002120010150011164045135052151073146030175061177063113036162057147056167000160015116065105017174037172054114071170003127006104076107,1
Tue Jul 11 2017 11:11:39 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035125015132024116031114004145026113053146036152057127037147023130003155065122041175054163061142056166073172012150074162007101020164051105040171017102070160076110011167000121006077,0
Tue Jul 11 2017 11:11:39 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053154025122035155032142066136045156064163031152041175011112067177027126002146074130017115037151062123005161040150024173057100060113020114016121001106007165047110003170004171076072,0
Tue Jul 11 2017 11:11:39 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125035145052161053142051114026123071146047117012155016157003137054170036106065172013150062132041166007164076104063174075140030173067115031122011110060177021156001100027120005102,1
Tue Jul 11 2017 11:11:39 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035123022121012124042154025151064102041136061153032126015114010140050174052120011100075176037170004160071106063147055103057105001117007166030173072165077162027116046145013131067056,0
Tue Jul 11 2017 11:11:39 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042152035132053124061155031126017146015162036122051114025130073160013171056104003127064145020163012167072147023101016166077102037157011174070175054140021107076106050165005100010041,0
Tue Jul 11 2017 11:11:40 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053154055164073132024115021163052165022142072145076112014166056146006162061171031141070120050157002140035167030111075136074104010151077101023113025103037126005116047160000007117027,0
Tue Jul 11 2017 11:11:40 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125053114035154065162013155063145004103066123015156071173032146067141022136021120050105006157026147064131037172010107040174075127017177042152030102012101011100076170051116160061,1
Tue Jul 11 2017 11:11:40 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035125053136037152042145014115061154026147064170051174024132055131041113071172057146021156004130075103020140012111001127065110016160073117002163007106005123022167050162000166076177,0
Tue Jul 11 2017 11:11:40 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132022152053131051113012164054160020130004111025110050114000135021162061116045146007163024115040141075165006102056166047105076103072174026177070173023117055171027157067136037101,1
Tue Jul 11 2017 11:11:40 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132025155035163066116015154022123017145042156052141067146057107012124050131013140026103062111002137047127030136004101020114065175076177005174073110021164000171072106070161051160,1
Tue Jul 11 2017 11:11:40 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035145054163052142053141065124046136014125064104072174026127031176075157023113055151061160016171070121003156040132047130005173050137010106020111077102066112015122007167001100062117,0
Tue Jul 11 2017 11:11:41 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132021163054155025142052131030151062124056141014166023120074135046115013140060112004126045161006147011103010102027157077136016165075172070122001117037176005173064107071100067150,0
Tue Jul 11 2017 11:11:41 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132023112031152051130042155025145013141011164022121066135046124036156054101002104015114040103067163062165076150073126005116017172000127047137020174006175060157061110071177107170,1
Tue Jul 11 2017 11:11:41 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132024155045154052151063135061171050173056166046165072170023141074136042175062122067113025116040157007114060130003102015104037117027126077176064131006147021111010120000101005112,1
Tue Jul 11 2017 11:11:41 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132023114035136013112025152047145003116051141054146056124011155031157067140061163053162066164073122007176071102074126030105001175060120015127077100010150004165021170037106017172,0
Tue Jul 11 2017 11:11:41 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035123042151013124032145060122052103055153014166062125036154015161063171070173021141040105046164012120072101050156077131004130065137010174057126075176047167016127002111000007106017,0
Tue Jul 11 2017 11:11:42 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024145054125046114042132016164063126022162072141061165036121066127040176020151023174015171004107047110050153073130075131006167057113077135003102060117005152000156012170037111055101,0
Tue Jul 11 2017 11:11:42 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132021131025111020151041152061130024162053154002145063150040135036173010170055165072116023174064100076101007175060166067115014105013122012157056104047177026106003137017146027171,1
Tue Jul 11 2017 11:11:42 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132024152031122051140061162041155030160013125026104002120063174070115050127045135016154012117046114066121053171072123011101005164007136056157010100003106047176065173037167077175,0
Tue Jul 11 2017 11:11:42 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035125024123015106012116042122014155054101036145032163002121041103056150031146047151040127062152013130011120064174004137017126073157060153005170007172071161066167077165075176010100,1
Tue Jul 11 2017 11:11:42 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042154045152023141061163051171072174060150070136065156031140053122024125055132035162012114057173026113030147075115064176021102001127011167016107017104066100037146005110020106077103,0
Tue Jul 11 2017 11:11:43 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053152035145061125055123026163024165054115036156066167042141051160072146030147057140013114076112006170001111003132077174064162073171005137010117027122031120007102021116004175050100,1
Tue Jul 11 2017 11:11:43 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024123012115014113052154065142004161051101003176053125021150060145055122040166062102031171035132064120041173056130026116063174036127037170072106067105075117011146057177007147000110,1
Tue Jul 11 2017 11:11:43 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132023114024153012145056131054164041155015135074151040122052101021167026113005146037117002130025111061147027173065103075136010150072116020106004171066177000157063176060162007070,0
Tue Jul 11 2017 11:11:43 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053154065122045156025123046155012135021157047111000116036152015105026127014113006175003124067104063131017132042137076162002177041150072171066174070120051161073101060164030140010107,1
Tue Jul 11 2017 11:11:43 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035125024123022145026112055132042156046152053163057116031166006147036114076140013115001102030120051127062107011177003121064173075154017100061137050167041110074160072104005171065070,1
Tue Jul 11 2017 11:11:43 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035123052136025145022114046157016154047132003112064156042151055162021105011102001107015124013110041166076140065177067153063104050137061172074131006171060175000170020173017130026127,1
Tue Jul 11 2017 11:11:44 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042132024152061135025154031130064115021153016122041112023175020140063113002110065111036176055117007162014106073137051126001172004174047160045166077103071157005170050127067146056100,0
Tue Jul 11 2017 11:11:44 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035123052145046156066142032141030136022147025167012140050111010165054124055114057121037103013126027102005120074115053161062151070116001160006176031172064175073117004163007100077071,0
Tue Jul 11 2017 11:11:44 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053152024163062172051141061160070123054150032125040165073174055156042135015122071113064130057175011147031146003100045120012105036104067166026114016137010102027121076117007101006177,0
Tue Jul 11 2017 11:11:44 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024145052142032141030140051121050161062135022113036127056123014115070172020146047155037160053110004167016154017103066165002131012111076157064105077101071163073106025107000126175074,0
Tue Jul 11 2017 11:11:44 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053132025154052151065155061175050124076142021177014131023110056160062145022140036146047173063135020104066172041115064113003157016137074130026102012111027101071107005170067117006000,1
Tue Jul 11 2017 11:11:44 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,035145054163056124055132042146021164015167036127057114073126016122053131030120013140066165075141052123012161010104003102051160001177005106017107076174071125037150011147070162072100,1
Tue Jul 11 2017 11:11:45 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024123042153062145054165013141056136051125031112035114001160064155037152040147004130002174020121067146016157075126073150011171070176027172061132077115006103005107066117022110063100,0
Tue Jul 11 2017 11:11:45 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,042152035132061124014153022141030112002145054125056103015164055106013111004146020110065167063173074140057166000123072162071137036170050127076175026117001160016105077131051121007147,0
Tue Jul 11 2017 11:11:45 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,053152042154062132025151021116035172015110064155031174066123050114005145056161065177007157070136063103037122013130073104047106041175067126012140002160024127011101000171046120076117,1
Tue Jul 11 2017 11:11:45 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024145053123013152054125035112046147026102003162015116032114061160056141055165057136007117074166072164030122021142051163001131005106027167076137040110020175004177070171000111073150,1
Tue Jul 11 2017 11:11:45 GMT-0400 (Eastern Daylight Time),0.1,S82,XXXXXXXXXXXXXXXXXXXXXXXXXXX01XXXXXX10XXXXXXXXXXXXXXXXXXXXXXXXXXX,024125035123032142054136014152037122013147026145061112053163062141073155057171030105051150021110066172001131060156015103070146040106067177075117074164020102027100004111007116065176,T
